customer_id,partner_id,first_purchase_date,last_purchase_date,total_orders,ltv_krw,segment,payment_method
CU0094447,PT00080,2025-02-27,2025-02-27,1,3514443,Premium,Card
CU0094448,PT00023,2024-08-30,2024-10-28,5,3100069,Mid,Carrier Subscription
CU0094449,PT00016,2026-04-18,2026-04-18,1,1605881,Mid,Card
CU0094450,PT00026,2025-11-18,2025-11-18,1,2080450,Premium,Installment
CU0094451,PT00037,2026-01-13,2026-01-13,1,844199,Entry,Installment
CU0094452,PT00075,2025-11-15,2025-11-15,1,2528197,Premium,Card
CU0094453,PT00017,2024-10-06,2025-12-25,3,1941771,Mid,Card
CU0094454,PT00042,2024-09-14,2025-02-13,3,1106326,Entry,Installment
CU0094455,PT00010,2025-06-17,2025-06-17,1,895180,Entry,Card
CU0094456,PT00064,2026-03-30,2026-03-30,1,1224871,Mid,Card
CU0094457,PT00067,2024-08-02,2024-08-02,1,749595,Entry,Card
CU0094458,PT00028,2025-03-09,2025-03-09,1,794166,Entry,Carrier Subscription
CU0094459,PT00014,2025-02-05,2025-02-05,1,1407892,Mid,Card
CU0094460,PT00005,2024-07-05,2025-01-22,2,1081116,Entry,Carrier Subscription
CU0094461,PT00027,2024-08-11,2025-12-14,3,1121696,Entry,Card
CU0094462,PT00034,2024-11-12,2024-11-12,1,841902,Entry,Card
CU0094463,PT00047,2024-10-12,2025-02-03,2,2170167,Mid,Card
CU0094464,PT00042,2025-08-14,2025-11-28,2,2200836,Mid,Card
CU0094465,PT00077,2026-04-16,2026-04-19,3,4766867,Premium,Card
CU0094466,PT00007,2025-09-07,2025-09-07,1,1752195,Mid,Card
CU0094467,PT00015,2025-08-25,2025-10-23,2,1604684,Mid,Installment
CU0094468,PT00066,2025-06-11,2026-03-06,5,4520996,Premium,Card
CU0094469,PT00057,2025-12-24,2025-12-24,1,1050550,Mid,Installment
CU0094470,PT00048,2024-12-25,2024-12-25,1,2794533,Premium,Card
CU0094471,PT00005,2024-05-08,2024-05-08,1,640021,Entry,Card
CU0094472,PT00029,2025-03-27,2025-11-09,2,2571857,Mid,Installment
CU0094473,PT00003,2025-01-12,2025-06-20,3,1078232,Entry,Card
CU0094474,PT00063,2024-10-29,2024-10-29,1,3406873,Premium,Installment
CU0094475,PT00042,2025-06-28,2025-10-24,2,2381439,Mid,Card
CU0094476,PT00001,2025-02-04,2025-02-04,1,1700610,Mid,Installment
CU0094477,PT00055,2024-09-03,2025-04-23,5,2852374,Mid,Card
CU0094478,PT00053,2025-04-14,2025-04-14,1,756847,Entry,Card
CU0094479,PT00048,2025-11-14,2025-11-14,1,1707679,Mid,Card
CU0094480,PT00045,2025-08-15,2025-08-15,1,1307047,Mid,Carrier Subscription
CU0094481,PT00059,2025-12-13,2025-12-13,1,1311810,Mid,Carrier Subscription
CU0094482,PT00021,2025-08-19,2025-08-19,1,704101,Entry,Installment
CU0094483,PT00022,2026-04-12,2026-04-27,3,2861414,Mid,Card
CU0094484,PT00040,2025-12-12,2026-01-31,2,871853,Entry,Card
CU0094485,PT00074,2024-07-23,2024-07-23,1,1895865,Mid,Carrier Subscription
CU0094486,PT00013,2025-08-12,2026-02-08,2,778639,Entry,Installment
CU0094487,PT00034,2024-10-05,2024-10-05,1,1846619,Mid,Card
CU0094488,PT00049,2025-01-14,2025-01-14,1,1601190,Mid,Installment
CU0094489,PT00023,2026-04-25,2026-04-27,3,2031536,Mid,Card
CU0094490,PT00058,2024-07-23,2025-09-12,5,2724506,Mid,Installment
CU0094491,PT00017,2025-06-27,2025-06-27,1,651357,Entry,Card
CU0094492,PT00041,2026-02-16,2026-02-16,1,555387,Entry,Card
CU0094493,PT00032,2026-04-08,2026-04-12,2,1704454,Mid,Carrier Subscription
CU0094494,PT00016,2026-04-07,2026-04-19,5,2588763,Mid,Installment
CU0094495,PT00047,2025-02-13,2025-02-13,1,1172689,Mid,Installment
CU0094496,PT00067,2024-10-07,2025-04-07,2,960508,Entry,Installment
CU0094497,PT00031,2026-01-27,2026-01-27,1,1991593,Premium,Installment
CU0094498,PT00049,2024-08-16,2025-01-19,5,6082624,Premium,Card
CU0094499,PT00068,2025-12-16,2025-12-16,1,2692917,Premium,Card
CU0094500,PT00065,2026-01-03,2026-01-22,2,1706913,Mid,Carrier Subscription
CU0094501,PT00013,2025-08-17,2025-12-30,3,2854770,Mid,Carrier Subscription
CU0094502,PT00030,2024-08-04,2024-08-04,1,1704960,Mid,Card
CU0094503,PT00047,2024-08-31,2024-08-31,1,733710,Entry,Carrier Subscription
CU0094504,PT00055,2024-07-16,2024-07-16,1,1882757,Mid,Carrier Subscription
CU0094505,PT00056,2025-10-22,2025-10-22,1,2183777,Premium,Installment
CU0094506,PT00011,2025-01-12,2025-01-12,1,738283,Entry,Card
CU0094507,PT00077,2024-11-26,2024-11-26,1,1225823,Mid,Installment
CU0094508,PT00046,2026-01-18,2026-04-13,2,733345,Entry,Card
CU0094509,PT00027,2025-06-25,2026-03-07,2,1906938,Mid,Card
CU0094510,PT00067,2025-08-15,2025-08-15,1,2153755,Premium,Carrier Subscription
CU0094511,PT00075,2025-05-13,2025-05-29,2,2169876,Mid,Carrier Subscription
CU0094512,PT00030,2025-06-12,2025-06-12,1,1085266,Mid,Card
CU0094513,PT00053,2025-04-11,2025-08-09,2,1446472,Mid,Carrier Subscription
CU0094514,PT00008,2025-12-26,2025-12-26,1,1192050,Mid,Card
CU0094515,PT00029,2026-02-06,2026-03-15,2,3908752,Premium,Card
CU0094516,PT00003,2025-05-15,2025-08-25,2,1007038,Entry,Card
CU0094517,PT00060,2024-06-16,2024-06-16,1,3537069,Premium,Card
CU0094518,PT00028,2026-02-15,2026-02-15,1,1856721,Mid,Card
CU0094519,PT00040,2025-08-25,2025-08-25,1,743629,Entry,Installment
CU0094520,PT00050,2024-05-08,2024-05-08,1,2835126,Premium,Card
CU0094521,PT00007,2025-10-08,2025-10-08,1,1172125,Mid,Installment
CU0094522,PT00021,2025-02-20,2025-05-15,2,1608266,Mid,Carrier Subscription
CU0094523,PT00054,2024-11-25,2025-05-12,2,894435,Entry,Installment
CU0094524,PT00051,2025-01-02,2025-01-02,1,2595612,Premium,Card
CU0094525,PT00066,2026-02-14,2026-04-29,2,4791054,Premium,Card
CU0094526,PT00023,2025-02-19,2025-02-19,1,2215716,Premium,Carrier Subscription
CU0094527,PT00006,2025-10-08,2025-10-08,1,867221,Entry,Card
CU0094528,PT00069,2025-09-03,2025-09-03,1,1829734,Mid,Card
CU0094529,PT00048,2024-11-09,2024-12-28,2,3748963,Premium,Card
CU0094530,PT00068,2024-05-20,2025-07-11,5,3672167,Mid,Card
CU0094531,PT00066,2024-08-27,2025-02-26,2,879405,Entry,Card
CU0094532,PT00014,2024-09-19,2026-01-28,2,1767179,Mid,Installment
CU0094533,PT00013,2026-03-10,2026-03-10,1,768355,Entry,Carrier Subscription
CU0094534,PT00004,2024-06-25,2024-06-25,1,1753858,Mid,Installment
CU0094535,PT00038,2024-07-24,2024-10-26,3,1231382,Entry,Carrier Subscription
CU0094536,PT00062,2026-03-16,2026-04-01,2,677105,Entry,Card
CU0094537,PT00004,2024-05-12,2024-05-12,1,3105536,Premium,Carrier Subscription
CU0094538,PT00066,2025-06-08,2025-08-19,3,2749091,Mid,Card
CU0094539,PT00016,2025-12-19,2025-12-19,1,701387,Entry,Installment
CU0094540,PT00028,2026-04-02,2026-04-02,1,3183490,Premium,Installment
CU0094541,PT00021,2026-03-20,2026-03-20,1,787318,Entry,Card
CU0094542,PT00020,2024-12-16,2024-12-16,1,2669802,Premium,Card
CU0094543,PT00061,2025-10-11,2025-10-11,1,751116,Entry,Carrier Subscription
CU0094544,PT00005,2025-09-15,2025-09-15,1,2166408,Premium,Card
CU0094545,PT00053,2026-03-07,2026-03-07,1,1902778,Mid,Card
CU0094546,PT00037,2025-06-01,2025-11-10,2,4423330,Premium,Installment
CU0094547,PT00031,2025-09-14,2025-09-14,1,1538959,Mid,Installment
CU0094548,PT00023,2024-07-09,2025-11-14,3,2376823,Mid,Card
CU0094549,PT00015,2024-07-16,2025-03-03,2,4737168,Premium,Installment
CU0094550,PT00062,2024-06-30,2024-06-30,1,3425520,Premium,Card
CU0094551,PT00027,2025-03-15,2025-08-31,5,3556532,Mid,Card
CU0094552,PT00032,2025-02-03,2025-10-21,2,3666294,Premium,Carrier Subscription
CU0094553,PT00016,2026-01-12,2026-01-12,1,1389304,Mid,Card
CU0094554,PT00064,2026-01-29,2026-01-29,1,1436844,Mid,Carrier Subscription
CU0094555,PT00007,2025-12-19,2025-12-19,1,521014,Entry,Installment
CU0094556,PT00054,2026-01-05,2026-03-12,2,2125469,Mid,Card
CU0094557,PT00059,2025-05-12,2025-05-12,1,1787042,Mid,Card
CU0094558,PT00015,2025-05-27,2025-05-27,1,1792981,Mid,Card
CU0094559,PT00017,2025-06-12,2025-06-12,1,2124301,Premium,Installment
CU0094560,PT00033,2024-11-27,2025-02-02,2,1515231,Mid,Card
CU0094561,PT00077,2024-12-06,2024-12-06,1,532352,Entry,Card
CU0094562,PT00045,2025-01-25,2025-01-25,1,1903565,Mid,Card
CU0094563,PT00033,2026-01-22,2026-01-22,1,1271874,Mid,Carrier Subscription
CU0094564,PT00071,2026-01-08,2026-04-06,2,877253,Entry,Card
CU0094565,PT00062,2024-12-09,2025-12-16,5,3075863,Mid,Card
CU0094566,PT00048,2024-11-04,2024-11-04,1,2194303,Premium,Installment
CU0094567,PT00012,2025-01-23,2025-01-23,1,535737,Entry,Card
CU0094568,PT00077,2025-01-23,2026-04-03,5,5623622,Premium,Carrier Subscription
CU0094569,PT00066,2026-04-09,2026-04-20,2,869630,Entry,Card
CU0094570,PT00078,2025-06-15,2026-02-20,2,1101832,Entry,Installment
CU0094571,PT00053,2025-09-11,2025-09-11,1,850600,Entry,Carrier Subscription
CU0094572,PT00020,2025-01-04,2025-01-04,1,1943150,Mid,Card
CU0094573,PT00076,2025-05-23,2025-05-23,1,1643645,Mid,Card
CU0094574,PT00005,2025-02-24,2026-03-03,3,2117775,Mid,Carrier Subscription
CU0094575,PT00053,2025-12-18,2025-12-18,1,1074195,Mid,Installment
CU0094576,PT00079,2024-06-30,2024-06-30,1,1255863,Mid,Installment
CU0094577,PT00037,2025-02-25,2025-02-25,1,1851338,Mid,Installment
CU0094578,PT00059,2026-01-20,2026-03-04,3,2859271,Mid,Installment
CU0094579,PT00041,2024-12-22,2025-07-17,2,2478012,Mid,Installment
CU0094580,PT00005,2025-05-24,2025-05-24,1,551205,Entry,Card
CU0094581,PT00073,2025-04-22,2025-11-26,2,1746080,Mid,Carrier Subscription
CU0094582,PT00030,2025-07-05,2025-07-05,1,1930917,Mid,Carrier Subscription
CU0094583,PT00068,2025-04-13,2025-07-13,2,1097496,Entry,Card
CU0094584,PT00058,2024-10-03,2024-10-03,1,1926150,Mid,Carrier Subscription
CU0094585,PT00048,2024-07-04,2024-07-04,1,1796236,Mid,Card
CU0094586,PT00018,2025-12-19,2025-12-19,1,709119,Entry,Card
CU0094587,PT00065,2025-12-09,2025-12-09,1,897888,Entry,Card
CU0094588,PT00078,2024-07-04,2024-07-04,1,1485132,Mid,Card
CU0094589,PT00027,2025-07-20,2026-01-06,2,2974172,Premium,Card
CU0094590,PT00040,2026-03-17,2026-04-02,2,747182,Entry,Carrier Subscription
CU0094591,PT00016,2025-04-14,2025-04-14,1,2403597,Premium,Card
CU0094592,PT00071,2026-03-14,2026-04-25,2,1996252,Mid,Installment
CU0094593,PT00042,2025-02-11,2025-08-23,5,2191134,Mid,Installment
CU0094594,PT00055,2024-06-18,2025-11-04,3,2413326,Mid,Card
CU0094595,PT00060,2025-11-06,2025-11-06,1,1864150,Mid,Installment
CU0094596,PT00010,2024-12-14,2024-12-14,1,1155265,Mid,Installment
CU0094597,PT00036,2026-02-04,2026-02-04,1,1141749,Mid,Installment
CU0094598,PT00039,2025-01-08,2025-06-12,2,2960137,Premium,Installment
CU0094599,PT00006,2025-04-28,2025-04-28,1,1057425,Mid,Card
CU0094600,PT00006,2026-02-05,2026-02-10,5,1701849,Entry,Installment
CU0094601,PT00047,2026-02-09,2026-02-09,1,1975699,Premium,Card
CU0094602,PT00068,2025-05-22,2025-05-22,1,1455824,Mid,Card
CU0094603,PT00039,2024-11-27,2024-11-27,1,1600554,Mid,Carrier Subscription
CU0094604,PT00043,2026-04-05,2026-04-05,1,2668550,Premium,Card
CU0094605,PT00020,2026-02-27,2026-02-27,1,3180558,Premium,Installment
CU0094606,PT00045,2026-02-18,2026-02-18,1,783712,Entry,Carrier Subscription
CU0094607,PT00029,2026-03-17,2026-04-18,2,2003904,Mid,Card
CU0094608,PT00071,2025-05-22,2025-05-22,1,3215240,Premium,Installment
CU0094609,PT00040,2026-03-10,2026-03-19,2,715661,Entry,Carrier Subscription
CU0094610,PT00052,2024-10-13,2024-10-13,1,2371210,Premium,Installment
CU0094611,PT00067,2024-06-28,2024-06-28,1,883295,Entry,Carrier Subscription
CU0094612,PT00068,2024-11-13,2025-04-30,2,2697498,Premium,Card
CU0094613,PT00028,2026-04-24,2026-04-27,2,1646866,Mid,Installment
CU0094614,PT00050,2025-03-16,2025-03-16,1,876145,Entry,Card
CU0094615,PT00075,2025-07-16,2025-07-16,1,3375354,Premium,Installment
CU0094616,PT00046,2024-08-26,2024-08-26,1,1852894,Mid,Card
CU0094617,PT00049,2026-02-14,2026-02-14,1,676128,Entry,Installment
CU0094618,PT00063,2025-03-15,2025-05-19,2,4566152,Premium,Carrier Subscription
CU0094619,PT00026,2025-07-15,2025-07-15,1,1913540,Mid,Carrier Subscription
CU0094620,PT00022,2025-09-26,2025-09-26,1,1271513,Mid,Installment
CU0094621,PT00016,2024-08-08,2024-08-08,1,2903709,Premium,Installment
CU0094622,PT00043,2025-06-13,2026-04-08,2,2822721,Premium,Card
CU0094623,PT00041,2024-09-09,2026-02-18,3,4161774,Premium,Card
CU0094624,PT00005,2025-09-26,2025-09-26,1,787071,Entry,Card
CU0094625,PT00080,2026-04-14,2026-04-14,1,592332,Entry,Card
CU0094626,PT00050,2025-04-27,2025-04-27,1,1072760,Mid,Card
CU0094627,PT00073,2025-09-05,2025-09-05,1,1243745,Mid,Card
CU0094628,PT00056,2025-08-12,2025-08-12,1,1920932,Mid,Card
CU0094629,PT00027,2026-03-17,2026-03-17,1,673099,Entry,Carrier Subscription
CU0094630,PT00016,2025-11-27,2026-01-11,3,5177044,Premium,Card
CU0094631,PT00050,2024-05-30,2024-05-30,1,1486709,Mid,Card
CU0094632,PT00011,2025-04-09,2025-12-24,5,1309345,Entry,Installment
CU0094633,PT00047,2025-02-13,2025-03-20,3,2568251,Mid,Card
CU0094634,PT00037,2024-11-19,2024-11-19,1,560514,Entry,Installment
CU0094635,PT00020,2025-04-08,2025-04-08,1,1513125,Mid,Card
CU0094636,PT00044,2025-01-15,2026-01-12,2,1446748,Mid,Installment
CU0094637,PT00037,2025-11-14,2025-11-14,1,557958,Entry,Card
CU0094638,PT00057,2024-06-16,2024-06-16,1,512547,Entry,Card
CU0094639,PT00058,2025-12-28,2026-04-16,3,868330,Entry,Carrier Subscription
CU0094640,PT00030,2025-09-09,2026-02-26,2,851611,Entry,Card
CU0094641,PT00048,2024-12-23,2025-03-28,2,1882092,Mid,Card
CU0094642,PT00041,2024-11-21,2024-11-21,1,744184,Entry,Installment
CU0094643,PT00003,2026-02-21,2026-03-05,2,2120113,Mid,Installment
CU0094644,PT00033,2025-05-20,2025-09-16,2,2131066,Mid,Card
CU0094645,PT00033,2026-03-26,2026-04-10,3,2454644,Mid,Card
CU0094646,PT00001,2024-05-25,2024-08-08,3,2608306,Mid,Installment
CU0094647,PT00079,2025-10-06,2025-11-13,2,2325020,Mid,Carrier Subscription
CU0094648,PT00039,2025-10-16,2026-02-22,3,1377155,Entry,Card
CU0094649,PT00006,2025-08-10,2025-08-10,1,2177060,Premium,Carrier Subscription
CU0094650,PT00020,2025-02-02,2025-02-02,1,2808771,Premium,Carrier Subscription
CU0094651,PT00041,2025-12-12,2026-04-09,5,2870554,Mid,Carrier Subscription
CU0094652,PT00002,2026-02-22,2026-02-22,1,1565995,Mid,Card
CU0094653,PT00054,2024-11-09,2025-01-03,3,2628940,Mid,Card
CU0094654,PT00063,2026-03-01,2026-04-23,2,2262365,Mid,Card
CU0094655,PT00016,2025-02-13,2026-02-23,2,2448540,Mid,Carrier Subscription
CU0094656,PT00060,2026-04-02,2026-04-02,1,1349745,Mid,Card
CU0094657,PT00007,2025-12-15,2025-12-15,1,721771,Entry,Carrier Subscription
CU0094658,PT00028,2025-10-21,2025-10-21,1,736786,Entry,Card
CU0094659,PT00052,2024-06-26,2024-06-26,1,1536136,Mid,Card
CU0094660,PT00029,2025-08-06,2025-08-06,1,597502,Entry,Card
CU0094661,PT00024,2025-11-15,2025-11-15,1,668572,Entry,Installment
CU0094662,PT00016,2025-04-10,2025-08-12,2,4308766,Premium,Card
CU0094663,PT00036,2026-01-24,2026-01-24,1,1486149,Mid,Card
CU0094664,PT00057,2024-07-07,2024-07-07,1,1868296,Mid,Card
CU0094665,PT00051,2025-03-08,2025-10-01,2,2120966,Mid,Carrier Subscription
CU0094666,PT00024,2024-11-12,2024-11-12,1,637246,Entry,Installment
CU0094667,PT00016,2026-01-03,2026-01-03,1,1244374,Mid,Card
CU0094668,PT00024,2026-03-02,2026-04-14,2,1058570,Entry,Installment
CU0094669,PT00004,2025-06-17,2025-06-17,1,1628130,Mid,Card
CU0094670,PT00080,2025-01-09,2025-01-09,1,645600,Entry,Card
CU0094671,PT00011,2026-03-09,2026-03-09,1,1887355,Mid,Installment
CU0094672,PT00056,2026-03-15,2026-04-10,2,711834,Entry,Installment
CU0094673,PT00001,2025-07-19,2025-11-13,3,2358259,Mid,Carrier Subscription
CU0094674,PT00063,2025-11-16,2026-01-04,2,4732361,Premium,Installment
CU0094675,PT00019,2026-04-25,2026-04-25,1,1894943,Mid,Card
CU0094676,PT00016,2024-09-30,2026-01-18,3,1350298,Entry,Card
CU0094677,PT00018,2025-04-24,2025-04-24,1,899755,Entry,Card
CU0094678,PT00075,2025-12-09,2026-02-20,3,2947707,Mid,Card
CU0094679,PT00032,2024-08-30,2024-08-30,1,1741926,Mid,Card
CU0094680,PT00043,2026-03-01,2026-03-01,1,700519,Entry,Card
CU0094681,PT00060,2024-07-04,2024-07-04,1,600347,Entry,Card
CU0094682,PT00016,2025-11-29,2025-11-29,1,1501781,Mid,Card
CU0094683,PT00060,2025-12-17,2025-12-21,3,1256398,Entry,Carrier Subscription
CU0094684,PT00026,2025-06-04,2025-06-04,1,673241,Entry,Card
CU0094685,PT00026,2025-07-15,2025-07-15,1,780769,Entry,Installment
CU0094686,PT00028,2026-02-15,2026-04-23,2,1536699,Mid,Installment
CU0094687,PT00044,2026-01-02,2026-01-02,1,1517424,Mid,Card
CU0094688,PT00064,2025-11-22,2025-11-22,1,665114,Entry,Carrier Subscription
CU0094689,PT00005,2025-05-15,2025-05-15,1,1858684,Mid,Card
CU0094690,PT00010,2026-03-24,2026-04-05,3,1852468,Mid,Card
CU0094691,PT00044,2025-07-04,2025-07-04,1,1277595,Mid,Carrier Subscription
CU0094692,PT00018,2025-12-18,2025-12-18,1,1291804,Mid,Card
CU0094693,PT00053,2025-01-31,2025-01-31,1,1709264,Mid,Card
CU0094694,PT00047,2025-11-24,2026-04-10,5,5250336,Premium,Card
CU0094695,PT00040,2024-12-27,2025-05-05,2,2260231,Mid,Card
CU0094696,PT00034,2024-06-04,2024-06-04,1,662015,Entry,Installment
CU0094697,PT00031,2025-05-24,2025-05-24,1,1227134,Mid,Card
CU0094698,PT00029,2025-11-14,2025-11-14,1,1534292,Mid,Installment
CU0094699,PT00015,2026-02-12,2026-02-12,1,1629777,Mid,Card
CU0094700,PT00068,2024-12-18,2024-12-18,1,821801,Entry,Card
CU0094701,PT00056,2025-11-20,2025-11-20,1,1216776,Mid,Card
CU0094702,PT00077,2026-01-23,2026-04-03,2,2181033,Mid,Card
CU0094703,PT00063,2026-03-02,2026-03-02,1,609585,Entry,Card
CU0094704,PT00034,2025-07-10,2025-07-10,1,1429022,Mid,Card
CU0094705,PT00054,2025-10-13,2025-10-13,1,3377077,Premium,Card
CU0094706,PT00056,2024-08-01,2025-01-29,2,721506,Entry,Card
CU0094707,PT00050,2026-04-25,2026-04-25,1,843913,Entry,Card
CU0094708,PT00014,2026-01-13,2026-03-18,2,1390444,Mid,Installment
CU0094709,PT00076,2024-07-24,2024-07-24,1,492274,Entry,Card
CU0094710,PT00046,2026-04-01,2026-04-01,1,2111642,Premium,Installment
CU0094711,PT00067,2025-08-14,2025-08-14,1,3159677,Premium,Card
CU0094712,PT00052,2024-05-10,2024-05-10,1,882152,Entry,Installment
CU0094713,PT00040,2024-12-05,2024-12-05,1,1090600,Mid,Card
CU0094714,PT00013,2025-05-17,2025-11-05,3,2995881,Mid,Card
CU0094715,PT00042,2024-08-04,2025-09-04,2,807832,Entry,Card
CU0094716,PT00056,2025-04-02,2025-04-02,1,771025,Entry,Installment
CU0094717,PT00011,2025-10-25,2026-01-25,2,2797403,Premium,Card
CU0094718,PT00077,2024-10-24,2024-10-27,2,1186649,Entry,Card
CU0094719,PT00027,2025-06-10,2025-10-27,2,690108,Entry,Card
CU0094720,PT00029,2025-11-30,2026-03-31,3,2467280,Mid,Installment
CU0094721,PT00005,2025-02-25,2025-02-25,1,2990586,Premium,Carrier Subscription
CU0094722,PT00019,2024-09-14,2025-07-04,2,1430775,Mid,Card
CU0094723,PT00007,2024-09-17,2025-03-11,2,1133029,Entry,Card
CU0094724,PT00028,2025-08-22,2025-08-22,1,654340,Entry,Card
CU0094725,PT00032,2025-09-09,2025-11-17,5,2158475,Mid,Card
CU0094726,PT00055,2024-11-24,2024-11-24,1,2348730,Premium,Card
CU0094727,PT00050,2024-07-07,2024-07-07,1,633150,Entry,Card
CU0094728,PT00060,2025-02-01,2025-04-10,2,889971,Entry,Card
CU0094729,PT00079,2024-11-04,2024-11-04,1,2289225,Premium,Installment
CU0094730,PT00066,2026-01-19,2026-03-15,3,2966086,Mid,Card
CU0094731,PT00047,2025-10-03,2025-10-03,1,879948,Entry,Installment
CU0094732,PT00010,2024-06-02,2024-08-05,2,648506,Entry,Carrier Subscription
CU0094733,PT00075,2025-04-25,2025-08-09,2,1152383,Entry,Carrier Subscription
CU0094734,PT00011,2025-08-15,2026-02-10,5,1029523,Entry,Carrier Subscription
CU0094735,PT00015,2024-07-19,2024-07-19,1,1616578,Mid,Card
CU0094736,PT00022,2024-10-06,2024-10-06,1,1340669,Mid,Card
CU0094737,PT00006,2025-09-08,2025-09-08,1,750271,Entry,Installment
CU0094738,PT00005,2025-10-27,2026-01-19,3,4561488,Premium,Card
CU0094739,PT00035,2024-11-18,2024-11-18,1,608077,Entry,Installment
CU0094740,PT00080,2024-06-30,2024-06-30,1,2384034,Premium,Card
CU0094741,PT00050,2024-08-08,2025-04-14,3,1211075,Entry,Installment
CU0094742,PT00042,2025-11-28,2025-11-28,1,1851494,Mid,Card
CU0094743,PT00050,2026-03-28,2026-04-10,2,2547276,Mid,Card
CU0094744,PT00049,2024-07-31,2025-09-07,5,5947001,Premium,Card
CU0094745,PT00017,2025-08-02,2025-08-02,1,1515385,Mid,Card
CU0094746,PT00027,2026-04-29,2026-04-29,2,1010183,Entry,Installment
CU0094747,PT00071,2024-05-15,2025-06-24,3,2097290,Mid,Card
CU0094748,PT00013,2026-03-12,2026-03-22,2,1797623,Mid,Carrier Subscription
CU0094749,PT00058,2025-10-10,2025-10-10,1,3606195,Premium,Card
CU0094750,PT00018,2025-11-06,2026-01-22,2,792281,Entry,Card
CU0094751,PT00062,2024-11-26,2024-11-26,1,1915124,Mid,Card
CU0094752,PT00020,2025-07-04,2025-07-04,1,2318306,Premium,Carrier Subscription
CU0094753,PT00033,2025-05-08,2026-01-31,3,1104931,Entry,Installment
CU0094754,PT00002,2026-01-10,2026-01-10,1,1385136,Mid,Card
CU0094755,PT00022,2025-05-03,2025-07-20,3,918231,Entry,Card
CU0094756,PT00036,2026-03-17,2026-04-14,2,1733378,Mid,Card
CU0094757,PT00072,2025-05-05,2025-05-05,1,753650,Entry,Card
CU0094758,PT00040,2025-09-07,2026-04-12,2,3905038,Premium,Card
CU0094759,PT00007,2025-12-30,2025-12-30,1,852123,Entry,Installment
CU0094760,PT00055,2025-02-20,2025-10-22,5,2463669,Mid,Card
CU0094761,PT00052,2024-07-19,2025-07-03,2,948853,Entry,Card
CU0094762,PT00052,2025-07-21,2025-10-09,2,1188803,Entry,Carrier Subscription
CU0094763,PT00079,2025-07-09,2025-07-09,1,736503,Entry,Installment
CU0094764,PT00061,2025-09-13,2025-09-13,1,636573,Entry,Card
CU0094765,PT00040,2025-01-31,2025-01-31,1,2370872,Premium,Card
CU0094766,PT00035,2026-04-21,2026-04-29,2,2537750,Mid,Card
CU0094767,PT00078,2024-08-16,2024-08-16,1,810098,Entry,Card
CU0094768,PT00045,2025-02-06,2025-02-06,1,1358782,Mid,Card
CU0094769,PT00068,2024-08-20,2026-01-30,2,2096312,Mid,Card
CU0094770,PT00025,2025-04-23,2026-03-05,5,6287650,Premium,Carrier Subscription
CU0094771,PT00077,2024-12-14,2024-12-14,1,2814173,Premium,Installment
CU0094772,PT00041,2025-10-15,2025-10-15,1,1368829,Mid,Card
CU0094773,PT00011,2025-04-17,2025-04-21,5,988283,Entry,Carrier Subscription
CU0094774,PT00025,2024-12-05,2025-09-25,3,914049,Entry,Carrier Subscription
